timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-06-22T12:38:37,Java_bellman-ford_DeepSeekR1DistillLlama.log,107c98c1-f272-455a-90ac-357c7099407f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.93498547899981,1.595403331030501e-05,5.923163880204714e-07,18.752279597239657,0,2.86547327041626,0.0001407918868,0.0,2.1428324188488577e-05,0.0001622202109885,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:38:43,Java_bellman-ford_llama318bInstant.log,8907b4ea-df01-45e3-b227-8db978f0ef0f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1122734349992242,6.996277289162156e-08,6.231462758051802e-07,20.047570885716603,0,2.86547327041626,6.228118871395849e-07,0.0,8.856783478278835e-08,7.113797219223732e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:38:49,Java_bellman-ford_MistralSaba24b.log,3084db25-2fe1-435b-8447-5647b79ff6cd,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1164231430011568,7.586983945532665e-08,6.516731768233807e-07,21.106438935605524,0,2.86547327041626,6.79726932670266e-07,0.0,9.171569407686276e-08,7.714426267471288e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:38:54,Java_bellman-ford_qwen.log,4b9963c2-ee15-4c54-8d18-47f03041d7e2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.116897482999775,7.213588728666278e-08,6.170867450311275e-07,19.81889130837411,0,2.86547327041626,6.413257908413628e-07,0.0,9.215010380481981e-08,7.334758946461825e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:00,Java_bellman-ford_llama-guard-3-8b.log,8fbb414b-b045-47cb-a272-f580561078b9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1247693999994226,7.682322666357699e-08,6.157216966975275e-07,19.80744538013222,0,2.86547327041626,6.829313796766212e-07,0.0,9.820526431793869e-08,7.811366439945599e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:04,Python_avltree_gemma2-9b-it.log,1c4410ac-2cbd-49c6-b123-dc5d28858f87,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0465194429998518,2.2646173552855005e-08,4.868109352239473e-07,15.621457511129009,0,2.86547327041626,1.9571904547044386e-07,0.0,3.454667984023868e-08,2.302657253106825e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:09,Python_avltree_deepseek-r1-distill-llama-70b.log,69573289-57a3-4735-814c-3e273d4a07a8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0796051079996686,4.9750648927935e-08,6.249680476300849e-07,20.13042457699222,0,2.86547327041626,4.432161879036612e-07,0.0,6.2647163948283e-08,5.058633518519441e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:14,Python_avltree_qwen.log,1fa7c573-92f6-4c90-bec4-57dd72f89e88,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.1946603519991185,1.275421192520053e-07,6.552033731685781e-07,21.18389457784035,0,2.86547327041626,1.1427286919704629e-06,0.0,1.541163811576667e-07,1.2968450731281291e-06,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:19,Python_avltree_llama3-3-70b.log,744c11f8-a702-4e4b-9871-7bb2e6a735a4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0660768120014836,3.9461698008450096e-08,5.972094720242261e-07,19.20402104823011,0,2.86547327041626,3.501208356501695e-07,0.0,5.1124721030699376e-08,4.012455566808689e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
2025-06-22T12:39:23,Python_avltree_mistral-saba-24b.log,4d97beca-c9f6-49aa-84e1-aa3b6d02cc26,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0743279109992727,4.5827621392413967e-08,6.165600617090177e-07,20.0641878227152,0,2.86547327041626,4.093758830536754e-07,0.0,5.659822310419228e-08,4.659741061578676e-07,Brazil,BRA,pernambuco,,,Linux-6.8.0-52-generic-x86_64-with-glibc2.35,3.10.12,2.8.1,4,Intel(R) Core(TM) i5-7300HQ CPU @ 2.50GHz,0,,-36.4253,-8.2767,7.641262054443359,machine,N,1.0
